,skills,positions,about,degree
25,"['Evénementiel', 'Gestion de projet', ""Gestion d'évènement"", 'Planification d’évènements', 'Gestion de projets d’entreprise', 'Communication', 'Creativity Skills', 'Rédaction', 'Creative Writing', 'Écriture créative', 'Management', 'Stratégie marketing', ""Évènements d'entreprise"", 'Communication interne', 'Internal Communications', 'Oral Communication', 'Anglais', 'English', 'French to English', 'English to French', 'Gestion de projet', ""Gestion d'évènement"", 'Planification d’évènements', 'Gestion de projets d’entreprise', 'Creative Writing', 'Écriture créative', 'Stratégie marketing', ""Évènements d'entreprise"", 'Communication interne', 'Internal Communications', 'French to English', 'English to French', 'Sales', 'Customer Service', 'Customer-focused Service', 'Pack Office', 'Communication', 'Creativity Skills', 'Rédaction', 'Management', 'Oral Communication', 'Anglais', 'English', 'French', 'Evénementiel']","['Event Producer', 'Project Manager', 'Event Producer', 'MICE Project Manager', 'Creator of customized city games']","As far as I can remember, I always loved creating projects. A polyvalent process that comes in different steps:- the conception of the idea, the project,- a creative phase where the identity of the project, its outline and content are defined,- the organization and management of the tasks required for the completion of the project, the event. A minutious work rewarded with finding the clients and their guests fully enjoying the experience that was specially built for them. More than a job, it is a vocation.Production of business and cultural events, design of unique tourist experiences and publicaton of creative content (written and audio) are among the projects I manage, from Amsterdam where I am based since 2015. As far as I can remember, I always loved creating projects. A polyvalent process that comes in different steps:
- the conception of the idea, the project,
- a creative phase where the identity of the project, its outline and content are defined,
- the organization and management of the tasks required for the completion of the project, the event. A minutious work rewarded with finding the clients and their guests fully enjoying the experience that was specially built for them. More than a job, it is a vocation.

Production of business and cultural events, design of unique tourist experiences and publicaton of creative content (written and audio) are among the projects I manage, from Amsterdam where I am based since 2015. 

 
              ","['Master spécialisé en Alternance, Communication Promotionnelle et Evènementielle', 'LLCE 3e année, Anglais et Histoire']"
26,"['Research Skills', 'Project Planning', 'Storytelling', 'Consulting', 'Higher Education', 'Information Architecture', 'Wireframing', 'Microsoft Office', 'Data Analysis', 'Quality Assurance', 'Product Innovation', 'Business Strategy', 'Analytical Skills', 'UX Research', 'Nonprofit Organizations', 'User Research', 'User Experience (UX)', 'Project Management', 'Scrum', 'HTML', 'Research Skills', 'Project Planning', 'Storytelling', 'Consulting', 'Higher Education', 'Information Architecture', 'Wireframing', 'Data Analysis', 'Quality Assurance', 'Product Innovation', 'Business Strategy', 'UX Research', 'Nonprofit Organizations', 'User Research', 'User Experience (UX)', 'Project Management', 'Scrum', 'Human-centered Design', 'Product Development', 'Product Design', 'Microsoft Office', 'HTML', 'JIRA', 'Microsoft Excel', 'Adobe Illustrator', 'PowerPoint', 'Microsoft Word', 'Figma (Software)', 'Analytical Skills', 'Strategic Planning', 'Design Thinking', 'Cross-team Collaboration']",['nan'],nan,['nan']
27,"['FTIR', 'Google Earth', 'Matlab', 'ArcGIS', 'ERDAS Imagine', 'R', 'Aquatische ecologie', 'Meta-analysis', 'Veldwerk', 'GIS', 'Biodiversiteit', 'Microplastics', 'Laboratoriumvaardigheden', 'FTIR', 'Google Earth', 'ERDAS Imagine', 'Aquatische ecologie', 'Meta-analysis', 'Veldwerk', 'Biodiversiteit', 'Microplastics', 'Laboratoriumvaardigheden', 'Matlab', 'ArcGIS', 'R', 'GIS']","['Junior researcher', 'Plastic Soup Foundation', 'Intern Aquatic Ecology', 'Barista & Event host']",nan,"['Master of Science, Earth Sciences', 'Bachelor of Science, Future Planet Studies']"
28,[],"['Student Services - Faculty of Economics and Business', 'Travel', 'Student Services', 'Temporary Agency Worker', 'Intern Research and Advice']",nan,"['Bachelor of Science - BS, Biology', 'VWO, Science & Health and Science & Technology']"
29,"['Comunicazione', 'Marketing', 'Sales operations', 'Pubbliche relazioni', ""Strategia d'impresa"", 'Strategia di marketing', 'Strategia', 'Pianificazione eventi', 'Gestione eventi', 'Eventi aziendali', 'Produzione eventi', 'Event Marketing', 'Ricerca', 'Research design', 'Ricerche di mercato', 'Finanza manageriale', 'Economia', 'Contabilità', 'Premiere', 'Certificazione RCP', 'Marketing', 'Sales operations', 'Pubbliche relazioni', ""Strategia d'impresa"", 'Strategia di marketing', 'Pianificazione eventi', 'Gestione eventi', 'Eventi aziendali', 'Produzione eventi', 'Event Marketing', 'Ricerca', 'Research design', 'Ricerche di mercato', 'Finanza manageriale', 'Economia', 'Contabilità', 'Certificazione RCP', 'Fotografia', 'Produzione video', 'Montaggio video', 'Premiere', 'Photoshop', 'Adobe Illustrator', 'After Effects', 'IMovie', 'InDesign', 'PowerPoint', 'Keynote', 'Microsoft Word', 'Prezi', 'Comunicazione', 'Strategia', 'Public speaking', 'Leadership', 'Lingua inglese', 'Lingua francese', 'Lingua italiana', 'Lingua spagnola']","['Member', 'Exchange Ambassador Leader', 'Event Management & Communication Research', 'Production Assistant', 'Event staff member']","Creative, curious, positive and dynamic Honours student at the University of Amsterdam, studying at the World top Communication Science course, with a mixed background in Marketing, Science and Arts. Throughout my Academic years, I developed skills in art direction, communication, film-making, photography and research. The international academic environment that has accompanied me for 10 years gave me the opportunity to live in cities as Melboune, London, Genova, Amsterdam and Los Angeles, to absorb different cultures and mindsets every day and to become fluid in Italian, English and French. My experiences in the academic field, mixed with my passion for travelling contributed to my open-mindedness, determination and strong culture adaptation. Creative, curious, positive and dynamic Honours student at the University of Amsterdam, studying at the World top Communication Science course, with a mixed background in Marketing, Science and Arts. Throughout my Academic years, I developed skills in art direction, communication, film-making, photography and research. The international academic environment that has accompanied me for 10 years gave me the opportunity to live in cities as Melboune, London, Genova, Amsterdam and Los Angeles, to absorb different cultures and mindsets every day and to become fluid in Italian, English and French. My experiences in the academic field, mixed with my passion for travelling contributed to my open-mindedness, determination and strong culture adaptation. 

 
              ","['Bachelor of Science - BS, Honours Degree Communication Science', 'Study Abroad Exchange Programme, Marketing & Entrapeneurship']"
30,[],"['PhD Candidate', 'Business Data Science', 'Universiteit van Amsterdam']",nan,"['Research Master (full scholarship, cum laude)', 'Exchange Program (Amsterdam University Fund scholarship)']"
31,[],"['Teacher Physics/Chemistry', 'Docent Natuurkunde Scheikunde', 'Teacher Physics/Chemistry', 'Teacher Chemistry, Physics, Mathematics and PE', 'Environmental officer']",nan,"['Master Teacher Training Physics', 'Master Chemical Engineering, Chemistry']"
32,"['Process Improvement', 'Program Management', 'Project Management', 'Communication', 'Public Speaking', 'Research', 'Academic Writing', 'Creativity', 'Photography', 'Art Exhibitions', 'Stakeholder Management', 'Microsoft Office', 'Google Workplace', 'Event Management', 'Decision-Making', 'Management', 'Adobe Photoshop', 'Event Production', 'Contemporary Art', 'Program Management', 'Project Management', 'Research', 'Academic Writing', 'Photography', 'Art Exhibitions', 'Stakeholder Management', 'Event Management', 'Event Production', 'Contemporary Art', 'Microsoft Office', 'Google Workplace', 'Adobe Photoshop', 'Communication', 'Public Speaking', 'Decision-Making', 'Management']","['Program Specialist', 'Program & Community Intern', 'Gallery Assistant', 'Arts and Culture Committee Chairman']","As an operations professional with a background in the cultural industry, I bring a unique perspective to the table. Currently, I work at a leading ed-tech company Lepaya, specialising in learning and development, where I am responsible for ensuring that our (digital) operations run smoothly and efficiently. With a strong attention to detail and a passion for delivering high-quality work, I am most inspired by identifying innovative approaches and improved solutions to business challenges. I am a collaborative team player who is always searching for opportunities to impart valuable insights.As an operations professional with a background in the cultural industry, I bring a unique perspective to the table. Currently, I work at a leading ed-tech company Lepaya, specialising in learning and development, where I am responsible for ensuring that our (digital) operations run smoothly and efficiently. With a strong attention to detail and a passion for delivering high-quality work, I am most inspired by identifying innovative approaches and improved solutions to business challenges. I am a collaborative team player who is always searching for opportunities to impart valuable insights.

 
              ","['Bachelor of Arts - BA, International Bachelor Arts and Culture Studies', 'Minor ,  Organizational Leadership (Leading People, Teams, and Organizations)']"
33,"['Marketing', 'Music Industry', 'Arts and Culture', 'Social Media', 'Bartending', 'Writing', 'Marketing', 'Music Industry', 'Social Media', 'Bartending', 'Writing']","['Marketing Intern', 'Barpersoneel', 'Bar staff', 'Kitchen Assistant']","I am a third-year International Bachelor of Arts and Culture Studies (IBACS) student at the Erasmus University of Rotterdam. Currently on exchange at the University of Leeds.  I'm interested in arts and culture, with a focus on the music industry. I get excited about discovering new music and artists. In my further education and career, I would like to specialise more in the organisation within the (live) music industry.For more information about my experiences and ambitions, you can add me on LinkedIn and/or send me a message.I am a third-year International Bachelor of Arts and Culture Studies (IBACS) student at the Erasmus University of Rotterdam. Currently on exchange at the University of Leeds.  I'm interested in arts and culture, with a focus on the music industry. I get excited about discovering new music and artists. In my further education and career, I would like to specialise more in the organisation within the (live) music industry.

For more information about my experiences and ambitions, you can add me on LinkedIn and/or send me a message.

 
              ","[""Bachelor's degree, International Bachelor of Arts and Culture Studies"", 'Exchange, International Bachelor of Arts and Culture Studies']"
34,"['Academisch onderwijs', 'Opbouwende feedback', 'Presentatievaardigheden', 'Mediarelaties', 'Persberichten', 'Communicatie', 'Videoproductie', 'Final Cut Pro', 'Lightroom', 'Analoge fotografie', 'Portretfotografie', 'Sociale media', 'SPSS', 'Contentontwikkeling', 'Fotografie', 'Smart.pr', 'Videobewerking', 'Public relations', 'Academisch onderwijs', 'Opbouwende feedback', 'Presentatievaardigheden', 'Mediarelaties', 'Persberichten', 'Videoproductie', 'Analoge fotografie', 'Portretfotografie', 'Sociale media', 'Contentontwikkeling', 'Fotografie', 'Videobewerking', 'Public relations', 'Final Cut Pro', 'Lightroom', 'SPSS', 'Communicatie']","['B Leader', 'BLYDE BENELUX', 'Photographer', 'PR Manager NL/BE (interim)', 'Community Team member']","I’m working for Blyde Benelux, a B Corp-certified PR agency for sustainable brands and social enterprises in Amsterdam and Antwerp. By creating and sharing the meaningful stories, we inspire consumers to make a positive change. We help and activate brands and companies to ‘write’ impactful (corporate) storylines: rule breaking, never faking and change making. Blyde is a strategic and creative partner in PR with a mission to create a positive footprint worldwide. A dedicated team, willing to go above and beyond to reach the right audience via journalists, influencers and opinion leaders for impactful stories. Our entire team consists of B Leaders: experienced sustainability professionals who have been trained to guide businesses through B Corp certification. Want to drink a cup of coffee? ✉ kim@blyde.nlI’m working for Blyde Benelux, a B Corp-certified PR agency for sustainable brands and social enterprises in Amsterdam and Antwerp. By creating and sharing the meaningful stories, we inspire consumers to make a positive change. We help and activate brands and companies to ‘write’ impactful (corporate) storylines: rule breaking, never faking and change making. Blyde is a strategic and creative partner in PR with a mission to create a positive footprint worldwide. A dedicated team, willing to go above and beyond to reach the right audience via journalists, influencers and opinion leaders for impactful stories. 

Our entire team consists of B Leaders: experienced sustainability professionals who have been trained to guide businesses through B Corp certification. 

Want to drink a cup of coffee? ✉ kim@blyde.nl

 
              ","['Master of Science - MS, Persuasive Communication', 'Bachelor of Science - BS, Communication Science']"
35,"['Digital Humanities', 'History', 'Teaching', 'Translation', 'Historia', 'Redacción de textos académicos', 'Dutch', 'English', 'Español', 'Digital Humanities', 'History', 'Teaching', 'Translation', 'Historia', 'Redacción de textos académicos', 'Dutch', 'English', 'Español']","['Oprichter en hoofddocent Citadel Spaans Taalcentrum', 'Leiden University', 'University of Amsterdam', 'Junior Researcher', 'Freelance Translator']","Language teacher passionate about didactics, translation, history and culture. I'm at my best guiding language students in their discovery of a foreign language and culture.Language teacher passionate about didactics, translation, history and culture. I'm at my best guiding language students in their discovery of a foreign language and culture.","['Research Master in History, Dutch Golden Age', 'Bachelor of Arts (B.A.), History']"
36,"['Customer Service', 'Event Management', 'Marketing Strategy', 'Hospitality', 'Budgets', 'Management', 'Marketing', 'Customer Satisfaction', 'Hotels', 'Tourism', 'Customer Service', 'Event Management', 'Marketing Strategy', 'Hospitality', 'Budgets', 'Marketing', 'Customer Satisfaction', 'Hotels', 'Tourism', 'Management']","['Vrije Universiteit Amsterdam (VU Amsterdam)', 'Relocation Consultant', 'Student Affairs Coordinator', 'Relocation Coordinator', 'Ritmo Brazilian Day - Operations Manager ']","I possess a broad international career background due to my work and study experience from Australia, Brazil and now The Netherlands. Through these opportunities, I have been cooperating with people from different disciplines and backgrounds, hence, exposed to ideas from completely opposing views. This has given me the advantage and ability to view matters from a much broader perspective, consequently thinking more creatively and innovatively when coming up with new ideas and solutions for improvement.Furthermore, my professional choices clearly demonstrate my interest in working in settings where I am able to work directly with customers. One of my greatest strengths is my aptitude to connect well and support customers efficiently in industries (Hospitality, Academia and Relocation) where to possess excellent customer service skills is highly desirable. Core focuses of interest include: Education/Academia, Relocation, Global Mobility & Customer ServiceI possess a broad international career background due to my work and study experience from Australia, Brazil and now The Netherlands. Through these opportunities, I have been cooperating with people from different disciplines and backgrounds, hence, exposed to ideas from completely opposing views. This has given me the advantage and ability to view matters from a much broader perspective, consequently thinking more creatively and innovatively when coming up with new ideas and solutions for improvement.

Furthermore, my professional choices clearly demonstrate my interest in working in settings where I am able to work directly with customers. One of my greatest strengths is my aptitude to connect well and support customers efficiently in industries (Hospitality, Academia and Relocation) where to possess excellent customer service skills is highly desirable. 

Core focuses of interest include: Education/Academia, Relocation, Global Mobility & Customer Service

 
              ","['Master, Public Relations and Advertising', 'Event Management, Meeting and Event Planning']"
37,"['Artificial Intelligence (AI)', 'Digital Media', 'Leadership', 'Teaching', 'Communication', 'Computer Literacy', 'Singing', 'Project Management', 'Event Management', 'Acting', 'Film', 'Music', 'Cinema', 'Original Music', 'Theatre', 'Art', 'Content Creation', 'Artificial Intelligence (AI)', 'Digital Media', 'Teaching', 'Computer Literacy', 'Singing', 'Project Management', 'Event Management', 'Acting', 'Film', 'Music', 'Original Music', 'Theatre', 'Art', 'Content Creation', 'Leadership', 'Communication', 'Cinema']","['Performing Artist', 'Founder', 'Social & Content Creator', 'Actor', 'Opera Singer']","We are the medium.🔥 Just like fire, I am passionate about the world in its numerous multifaceted expressions, experiences and understandings. Creativity and motivation run in my blood.💨 Just like air, I am open-minded, flexible, and a great connector. I breathe in intellectual challenges, and I breathe out fresh thoughts and ideas. 🌊 Just like water, I am highly adaptable. I take the form that I am given, yet my inner values and pursuits stay the same. I love exploring “open waters”, and I flow with ease and calmness through everything I’m doing.🌳 Just like earth, I am grounded and stable; responsible and down-to-earth. I remember our roots, and I feel connected to our shared home, the Earth.In my 17 years of experience in the creative industry, I have:* received awards in competitions and festivals in Bulgaria, Italy, Spain, Bosnia and Herzegovina, Romania, the Canary Islands, USA, Serbia, Moldova, Belarus, Poland, Portugal and England.* played in the Russian series ""Vangelia"", the National Theater of Bulgaria, and in the professional Art Theatre of Sofia. * sung in the National Opera and Ballet of Sofia: I was given a lead role (Feodor, son of Boris Godunov) in the opera ""Boris Godunov"" by Modest Mussorgsky, the lead role as a musical theatre actor in the musical “Les Misérables” and a role in the opera ""Borislav"" by Maestro Georgi Atanasov.* participated in many TV commercials (e.g. a global commercial for Coca Cola with over 30.000.000 views).* been a member of the Junior Jury of Bulgaria for the Junior Eurovision Song Contest 2016. * been a semi-finalist in the popular Serbian TV format for singers ""Pinkove zvezdice"" (2018) after 12 successful rounds. * published four original songs - ""Sabana"", ""Roses Die Too"", “Fool 4 You” and “Colliding Stars”, with which I have won major awards at competitions in Portugal, the Canary Islands and Italy. * published an esoteric book called “As above, so below” in Bulgarian.📚 I am currently in my third year of studies towards a Bachelor’s degree in Media & Culture at the University of Amsterdam, and recently graduated a Minor in Communication Science. I love learning, and I often sign up for additional courses (e.g. business, esotericism and quantum physics).🕊️ The horizon of my passions is constantly expanding, yet my personal goals stay the same: to reveal my creative, academic and professional potential in the creative industry; to inspire and to be inspired; to spread love and awareness, and to create new positive experiences for myself and for the others.We are the medium.

🔥 Just like fire, I am passionate about the world in its numerous multifaceted expressions, experiences and understandings. Creativity and motivation run in my blood.

💨 Just like air, I am open-minded, flexible, and a great connector. I breathe in intellectual challenges, and I breathe out fresh thoughts and ideas. 

🌊 Just like water, I am highly adaptable. I take the form that I am given, yet my inner values and pursuits stay the same. I love exploring “open waters”, and I flow with ease and calmness through everything I’m doing.

🌳 Just like earth, I am grounded and stable; responsible and down-to-earth. I remember our roots, and I feel connected to our shared home, the Earth.

In my 17 years of experience in the creative industry, I have:

* received awards in competitions and festivals in Bulgaria, Italy, Spain, Bosnia and Herzegovina, Romania, the Canary Islands, USA, Serbia, Moldova, Belarus, Poland, Portugal and England.
* played in the Russian series ""Vangelia"", the National Theater of Bulgaria, and in the professional Art Theatre of Sofia. 
* sung in the National Opera and Ballet of Sofia: I was given a lead role (Feodor, son of Boris Godunov) in the opera ""Boris Godunov"" by Modest Mussorgsky, the lead role as a musical theatre actor in the musical “Les Misérables” and a role in the opera ""Borislav"" by Maestro Georgi Atanasov.
* participated in many TV commercials (e.g. a global commercial for Coca Cola with over 30.000.000 views).
* been a member of the Junior Jury of Bulgaria for the Junior Eurovision Song Contest 2016. 
* been a semi-finalist in the popular Serbian TV format for singers ""Pinkove zvezdice"" (2018) after 12 successful rounds. 
* published four original songs - ""Sabana"", ""Roses Die Too"", “Fool 4 You” and “Colliding Stars”, with which I have won major awards at competitions in Portugal, the Canary Islands and Italy. 
* published an esoteric book called “As above, so below” in Bulgarian.

📚 I am currently in my third year of studies towards a Bachelor’s degree in Media & Culture at the University of Amsterdam, and recently graduated a Minor in Communication Science. I love learning, and I often sign up for additional courses (e.g. business, esotericism and quantum physics).

🕊️ The horizon of my passions is constantly expanding, yet my personal goals stay the same: to reveal my creative, academic and professional potential in the creative industry; to inspire and to be inspired; to spread love and awareness, and to create new positive experiences for myself and for the others.","['Bachelor of Arts - BA, Media and Culture', 'High School Diploma, Spanish Language and Literature']"
38,"['Teaching', 'Administration', 'Food & Beverage', 'Specialty Coffee', 'Problem Solving', 'Communication', 'Reality Television', 'Research', 'Incident Investigation', 'Incident Response', 'Customer Service', 'Teaching', 'Administration', 'Food & Beverage', 'Specialty Coffee', 'Reality Television', 'Research', 'Incident Investigation', 'Incident Response', 'Customer Service', 'Problem Solving', 'Communication']","['University of Amsterdam', 'Hogeschool Inholland / Inholland University of Applied Sciences', 'Conference Speaker', 'Conference Speaker', 'Speaker']","Media Researcher with a passion for visual and digital cultures. Research areas include South Korean media, Japanese media, and representations of precarity on-screen. Media Researcher with a passion for visual and digital cultures. Research areas include South Korean media, Japanese media, and representations of precarity on-screen.","['Master of Arts - MA, Research Masters - Media Studies', 'Bachelor of Arts - BA, Film Studies and French']"
39,"['SPSS', 'Microsoft Office', 'English', 'German', 'French', 'Social Media', 'Online Survey Design', 'Statistics', 'Data Analysis', 'Social Media', 'Online Survey Design', 'Statistics', 'Data Analysis', 'SPSS', 'Microsoft Office', 'English', 'German', 'French']","['City Destinations Alliance', 'amsterdam&partners']",nan,"[""Bachelor's degree, Leisure Management School Leeuwarden - Vrijetijdskunde"", 'VWO-diploma']"
40,"['Sales', 'Project Management', 'Teamwork', 'Writing', 'Event Management', 'Nonprofits', 'Search Engine Optimization (SEO)', 'Web Content Writing', 'Consulting', 'SEA', 'Online Marketing', 'Microsoft Excel', 'SQL', 'Python (Programming Language)', 'Tableau', 'Critical Thinking', 'Creative Solutions', 'Dutch', 'Business English', 'Marketing', 'Sales', 'Project Management', 'Event Management', 'Nonprofits', 'Search Engine Optimization (SEO)', 'Web Content Writing', 'Consulting', 'SEA', 'Online Marketing', 'Marketing', 'Data Visualization', 'Innovation Consulting', 'Project Planning', 'Presentation Skills', 'Marketing Strategy', 'Business Innovation', 'Digital Marketing', 'Entrepreneurship', 'Microsoft Excel', 'SQL', 'Python (Programming Language)', 'Tableau', 'Google Analytics', 'Microsoft Office', 'Teamwork', 'Writing', 'Critical Thinking', 'Creative Solutions', 'Dutch', 'Business English', 'English']","['Innovation Consultant', 'InterDam B.V.', 'Marketing Assistant', 'Market Research Intern', 'Interim Marketing Coordinator']","I always had an easy-going temperament. During my time in several different countries all over the world, I learned how to work well together with people that are different from myself. I was happy to make friends across the globe. In hindsight, this developed me into becoming a better consultant, which I experienced during my master’s courses at Hult International Business School in San Francisco. The interest in consulting has always been present. During my Bachelor International Business and Management at Amsterdam University of Applied Science, I did my specialization in ‘Building partnerships with China.’ During the specialization, I went to Shanghai to meet with several companies to discuss partnership possibilities with a Dutch company. I enjoy bringing people together. During my Bachelor’s, I held several positions within my student association, Ichthus Amsterdam, and was on the board of the International Student Meetingpoint in Amsterdam (ISMA). For ISMA, I helped organize monthly get-togethers and supported the international students settling into the Dutch culture. During my period as a member of Ichthus Amsterdam, I have led the introduction committee where we were able to double our members, led one of the weekly study groups, being the financial controller, and organizing the association’s promotion. Ichthus Amsterdam is part of a national-wide student association. I also organized its very first symposium with a group of 3 students for over 100 people to help them move from being a student to a full-fledge tax-paying citizen. Besides the above-mentioned extracurricular activities, I thoroughly enjoy reading. During COVID-19, I started developing my creative side more by learning pixel art and am on a quest to re-imagine Rotterdam into pixels!Last book: “Executive Presence: The Missing Link Between Merit and Success” by Sylvia Ann HewlettCurrently reading: ""How to Think Like a Roman Emperor"" by Donald RobertsonI always had an easy-going temperament. During my time in several different countries all over the world, I learned how to work well together with people that are different from myself. I was happy to make friends across the globe. In hindsight, this developed me into becoming a better consultant, which I experienced during my master’s courses at Hult International Business School in San Francisco.  

The interest in consulting has always been present. During my Bachelor International Business and Management at Amsterdam University of Applied Science, I did my specialization in ‘Building partnerships with China.’ During the specialization, I went to Shanghai to meet with several companies to discuss partnership possibilities with a Dutch company. 

I enjoy bringing people together. During my Bachelor’s, I held several positions within my student association, Ichthus Amsterdam, and was on the board of the International Student Meetingpoint in Amsterdam (ISMA). For ISMA, I helped organize monthly get-togethers and supported the international students settling into the Dutch culture. During my period as a member of Ichthus Amsterdam, I have led the introduction committee where we were able to double our members, led one of the weekly study groups, being the financial controller, and organizing the association’s promotion. Ichthus Amsterdam is part of a national-wide student association. I also organized its very first symposium with a group of 3 students for over 100 people to help them move from being a student to a full-fledge tax-paying citizen. 

Besides the above-mentioned extracurricular activities, I thoroughly enjoy reading. During COVID-19, I started developing my creative side more by learning pixel art and am on a quest to re-imagine Rotterdam into pixels!

Last book: “Executive Presence: The Missing Link Between Merit and Success” by Sylvia Ann Hewlett
Currently reading: ""How to Think Like a Roman Emperor"" by Donald Robertson

 
              ","['Master of Disruptive Innovation, International Business', 'Master of Science - MS, International Business, International Business']"
41,"['Communication', 'Social Media', 'Project Management', 'Public Speaking', 'Community Building', 'Team Leadership', 'Social Media', 'Project Management', 'Community Building', 'Communication', 'Public Speaking', 'Team Leadership']","['Adyen', 'Human Rights NGO Intern', 'Legal Research Intern', 'Awareness Board Member-Legal focus', 'International Board Member']",nan,"['Master of Laws - LLM, International Trade and Investment Law ', 'Bachelor of Science - BS, Political Science']"
42,"['Art Direction', 'New Media', 'Creative Direction', 'Television', 'Film', 'Concept Development', 'Art', 'WordPress', 'Logo Design', 'Multimedia', 'Entrepreneurship', 'Editorial', 'Interaction Design', 'Film Production', 'Adobe Creative Suite', 'Art Direction', 'New Media', 'Creative Direction', 'Television', 'Film', 'Concept Development', 'Art', 'Logo Design', 'Multimedia', 'Entrepreneurship', 'Editorial', 'Interaction Design', 'Film Production', 'WordPress', 'Adobe Creative Suite']","['Strategic Advisor', 'Co-founder ', 'Founder', 'Adjunct Professor of Media Communications', 'Co-founder and Creative Director']","Paul Manwaring is the founder of the Internet of Things (IoT) Living Lab, a citizen engagement consultancy in Amsterdam (NL), and co-founded the City Innovation Exchange Lab (CITIXL www.citixl.com) with the Chief Technology Officer (CTO) of the City of Amsterdam.He studied at Penn State University and holds a BA in Integrative Arts with a co-operating major in Philosophy. In 2000 he created a multimedia and web design firm in Amsterdam where he continues to live and work on cutting-edge digital interactive experiences to bridge the gap between the city and citizens with participatory platforms. Paul has designed a wide spectrum of interactive media and hundreds of user interfaces (UI) and user experiences (UX) for software, websites, mobile applications, participatory platforms, and Internet of Things (IoT) interactive environments. He began working closely with the city of Amsterdam on Smart City projects in 2011 and in Living Labs since 2015 when he founded the IoT Living Lab with the CTO to prototype, test, and validate emerging sensor technology adding value to the city’s digital infrastructure and improving public spaces. In 2016 he won the prestigious Open Data Institute (ODI) grant ODiNE for his work with end-user engagement in interactive environments.  In late 2017 he co-founded CITIXL an international participatory platform for cities to share, test, and implement impactful innovations in Living Labs to accelerate social impact. He has exchanged solutions and experimented innovations with multiple cities globally and provides workshops, tours, presentations, and consultations, meeting regularly with private and public delegations from around the world.  A multi-award-winning, internationally recognised expert in IoT, Smart Cities, Living Labs, UX design, e-Culture, social innovation, and citizen engagement, he is currently writing a chapter as a contributing author for Framing Economies of the Future (Eds. Dr. Jan Jonker of the University of Nijmegen and Dr. Neils Faber of the University of Groningen) scheduled for publication in the summer of 2021.  As a thought leader, he speaks often at international conferences to share his experience and vision. He contributes regularly to various international knowledge-sharing platforms. Currently, Paul is leading a project with the City of Amsterdam to develop, design, and publish The Open Source Crowd Monitor (OSCM) Toolkit, a participatory platform to promote responsible and ethical crowd monitoring design practice for city innovators. Paul Manwaring is the founder of the Internet of Things (IoT) Living Lab, a citizen engagement consultancy in Amsterdam (NL), and co-founded the City Innovation Exchange Lab (CITIXL www.citixl.com) with the Chief Technology Officer (CTO) of the City of Amsterdam.

He studied at Penn State University and holds a BA in Integrative Arts with a co-operating major in Philosophy. In 2000 he created a multimedia and web design firm in Amsterdam where he continues to live and work on cutting-edge digital interactive experiences to bridge the gap between the city and citizens with participatory platforms.  

Paul has designed a wide spectrum of interactive media and hundreds of user interfaces (UI) and user experiences (UX) for software, websites, mobile applications, participatory platforms, and Internet of Things (IoT) interactive environments. He began working closely with the city of Amsterdam on Smart City projects in 2011 and in Living Labs since 2015 when he founded the IoT Living Lab with the CTO to prototype, test, and validate emerging sensor technology adding value to the city’s digital infrastructure and improving public spaces. In 2016 he won the prestigious Open Data Institute (ODI) grant ODiNE for his work with end-user engagement in interactive environments. 
     
In late 2017 he co-founded CITIXL an international participatory platform for cities to share, test, and implement impactful innovations in Living Labs to accelerate social impact. He has exchanged solutions and experimented innovations with multiple cities globally and provides workshops, tours, presentations, and consultations, meeting regularly with private and public delegations from around the world. 
     
A multi-award-winning, internationally recognised expert in IoT, Smart Cities, Living Labs, UX design, e-Culture, social innovation, and citizen engagement, he is currently writing a chapter as a contributing author for Framing Economies of the Future (Eds. Dr. Jan Jonker of the University of Nijmegen and Dr. Neils Faber of the University of Groningen) scheduled for publication in the summer of 2021. 
     
As a thought leader, he speaks often at international conferences to share his experience and vision. He contributes regularly to various international knowledge-sharing platforms. Currently, Paul is leading a project with the City of Amsterdam to develop, design, and publish The Open Source Crowd Monitor (OSCM) Toolkit, a participatory platform to promote responsible and ethical crowd monitoring design practice for city innovators. 

 
              ","['B.A. Integrative Arts with co-operating major in Philosophy and minor in Psychology , Fine Art, Film,Multimedia, Architecture, CAD, Logic, Continental Philosophy, Social Psychology']"
